X Y Z
-31.8224776 64.6836663 0
-31.8871453 64.6518115 0
-31.9517812 64.619892 0
-32.0163851 64.5879079 0
-32.080957 64.5558592 0
-32.1454968 64.523746 0
-32.2100044 64.4915683 0
-32.2744799 64.459326 0
-32.3389231 64.4270193 0
-32.4033339 64.3946482 0
-32.4677123 64.3622127 0
-32.5320583 64.3297128 0
-32.5963717 64.2971485 0
-32.6606526 64.26452 0
-32.7249008 64.2318273 0
-32.7891162 64.1990702 0
-32.8532989 64.166249 0
-32.9174487 64.1333637 0
-32.9815656 64.1004141 0
-33.0456495 64.0674005 0
-33.1097004 64.0343229 0
-33.1737181 64.0011811 0
-33.2377027 63.9679754 0
-33.301654 63.9347057 0
-33.3655721 63.9013721 0
-33.4294568 63.8679746 0
-33.493308 63.8345132 0
-33.5571258 63.800988 0
-33.62091 63.767399 0
-33.6846605 63.7337462 0
-33.7483774 63.7000297 0
-33.8120606 63.6662495 0
-33.8757099 63.6324056 0
-33.9393254 63.5984981 0
-34.0029069 63.5645269 0
-34.0664544 63.5304922 0
-34.1299679 63.496394 0
-34.1934472 63.4622323 0
-34.2568923 63.4280072 0
-34.3203032 63.3937186 0
-34.3836797 63.3593666 0
-34.4470219 63.3249512 0
-34.5103296 63.2904725 0
-34.5736028 63.2559306 0
-34.6368414 63.2213253 0
-34.7000454 63.1866569 0
-34.7632147 63.1519253 0
-34.8263493 63.1171305 0
-34.889449 63.0822726 0
-34.9525138 63.0473516 0
-35.0155437 63.0123675 0
-35.0785385 62.9773205 0
-35.1414983 62.9422105 0
-35.2044229 62.9070375 0
-35.2673123 62.8718016 0
-35.3301665 62.8365029 0
-35.3929853 62.8011413 0
-35.4557687 62.7657169 0
-35.5185167 62.7302298 0
-35.5812292 62.6946799 0
-35.6439061 62.6590674 0
-35.7065473 62.6233921 0
-35.7691528 62.5876543 0
-35.8317226 62.5518538 0
-35.8942565 62.5159908 0
-35.9567545 62.4800653 0
-36.0192166 62.4440773 0
-36.0816427 62.4080269 0
-36.1440327 62.3719141 0
-36.2063865 62.3357389 0
-36.2687041 62.2995013 0
-36.3309855 62.2632015 0
-36.3932305 62.2268393 0
-36.4554391 62.190415 0
-36.5176113 62.1539285 0
-36.579747 62.1173798 0
-36.641846 62.080769 0
-36.7039085 62.0440961 0
-36.7659342 62.0073612 0
-36.8279232 61.9705643 0
-36.8898753 61.9337054 0
-36.9517906 61.8967845 0
-37.0136689 61.8598018 0
-37.0755102 61.8227572 0
-37.1373144 61.7856508 0
-37.1990814 61.7484826 0
-37.2608113 61.7112526 0
-37.3225039 61.673961 0
-37.3841592 61.6366076 0
-37.4457771 61.5991927 0
-37.5073576 61.5617161 0
-37.5689005 61.524178 0
-37.6304059 61.4865783 0
-37.6918737 61.4489172 0
-37.7533037 61.4111946 0
-37.814696 61.3734106 0
-37.8760505 61.3355652 0
-37.9373671 61.2976585 0
-37.9986458 61.2596905 0
-38.0598865 61.2216612 0
-38.1210891 61.1835707 0
-38.1822536 61.145419 0
-38.2433799 61.1072062 0
-38.304468 61.0689323 0
-38.3655178 61.0305973 0
-38.4265292 60.9922013 0
-38.4875022 60.9537443 0
-38.5484367 60.9152263 0
-38.6093326 60.8766474 0
-38.6701899 60.8380076 0
-38.7310086 60.799307 0
-38.7917885 60.7605456 0
-38.8525297 60.7217235 0
-38.913232 60.6828406 0
-38.9738953 60.643897 0
-39.0345197 60.6048928 0
-39.0951051 60.565828 0
-39.1556514 60.5267026 0
-39.2161585 60.4875167 0
-39.2766264 60.4482703 0
-39.337055 60.4089635 0
-39.3974443 60.3695962 0
-39.4577942 60.3301686 0
-39.5181046 60.2906806 0
-39.5783755 60.2511324 0
-39.6386068 60.2115239 0
-39.6987985 60.1718552 0
-39.7589505 60.1321263 0
-39.8190628 60.0923373 0
-39.8791352 60.0524882 0
-39.9391677 60.012579 0
-39.9991603 59.9726099 0
-40.0591129 59.9325807 0
-40.1190255 59.8924917 0
-40.1788979 59.8523427 0
-40.2387301 59.8121339 0
-40.2985221 59.7718652 0
-40.3582738 59.7315368 0
-40.4179852 59.6911487 0
-40.4776561 59.6507009 0
-40.5372866 59.6101934 0
-40.5968765 59.5696263 0
-40.6564258 59.5289997 0
-40.7159345 59.4883135 0
-40.7754024 59.4475678 0
-40.8348296 59.4067627 0
-40.8942159 59.3658982 0
-40.9535614 59.3249743 0
-41.0128659 59.2839911 0
-41.0721293 59.2429486 0
-41.1313517 59.2018468 0
-41.190533 59.1606859 0
-41.2496731 59.1194658 0
-41.3087719 59.0781865 0
-41.3678294 59.0368482 0
-41.4268456 58.9954509 0
-41.4858203 58.9539946 0
-41.5447536 58.9124793 0
-41.6036453 58.8709051 0
-41.6624953 58.829272 0
-41.7213038 58.7875801 0
-41.7800705 58.7458294 0
-41.8387954 58.70402 0
-41.8974785 58.6621518 0
-41.9561197 58.620225 0
-42.0147189 58.5782396 0
-42.0732762 58.5361956 0
-42.1317913 58.4940931 0
-42.1902643 58.451932 0
-42.2486952 58.4097125 0
-42.3070837 58.3674346 0
-42.36543 58.3250984 0
-42.4237339 58.2827038 0
-42.4819954 58.2402509 0
-42.5402144 58.1977398 0
-42.5983909 58.1551705 0
-42.6565247 58.1125431 0
-42.7146159 58.0698575 0
-42.7726644 58.0271138 0
-42.8306701 57.9843122 0
-42.888633 57.9414525 0
-42.946553 57.8985349 0
-43.0044301 57.8555594 0
-43.0622641 57.8125261 0
-43.1200551 57.7694349 0
-43.177803 57.726286 0
-43.2355077 57.6830793 0
-43.2931691 57.639815 0
-43.3507873 57.596493 0
-43.4083621 57.5531134 0
-43.4658935 57.5096763 0
-43.5233814 57.4661816 0
-43.5808258 57.4226295 0
-43.6382266 57.37902 0
-43.6955838 57.3353531 0
-43.7528973 57.2916289 0
-43.8101671 57.2478473 0
-43.867393 57.2040085 0
-43.9245751 57.1601125 0
-43.9817132 57.1161594 0
-44.0388074 57.0721491 0
-44.0958575 57.0280818 0
-44.1528635 56.9839574 0
-44.2098254 56.9397761 0
-44.266743 56.8955378 0
-44.3236164 56.8512426 0
-44.3804455 56.8068906 0
-44.4372302 56.7624817 0
-44.4939705 56.7180161 0
-44.5506662 56.6734938 0
-44.6073174 56.6289148 0
-44.663924 56.5842792 0
-44.720486 56.539587 0
-44.7770032 56.4948382 0
-44.8334756 56.450033 0
-44.8899032 56.4051713 0
-44.946286 56.3602532 0
-45.0026237 56.3152787 0
-45.0589165 56.270248 0
-45.1151642 56.2251609 0
-45.1713668 56.1800177 0
-45.2275242 56.1348182 0
-45.2836364 56.0895626 0
-45.3397033 56.0442509 0
-45.3957249 55.9988832 0
-45.4517011 55.9534595 0
-45.5076318 55.9079798 0
-45.563517 55.8624443 0
-45.6193567 55.8168528 0
-45.6751507 55.7712056 0
-45.7308991 55.7255025 0
-45.7866017 55.6797438 0
-45.8422585 55.6339293 0
-45.8978695 55.5880593 0
-45.9534346 55.5421336 0
-46.0089538 55.4961524 0
-46.0644269 55.4501157 0
-46.119854 55.4040236 0
-46.1752349 55.357876 0
-46.2305697 55.3116731 0
-46.2858583 55.2654149 0
-46.3411005 55.2191014 0
-46.3962965 55.1727327 0
-46.451446 55.1263089 0
-46.5065491 55.0798299 0
-46.5616056 55.0332958 0
-46.6166156 54.9867067 0
-46.671579 54.9400626 0
-46.7264957 54.8933635 0
-46.7813657 54.8466096 0
-46.8361889 54.7998008 0
-46.8909653 54.7529372 0
-46.9456948 54.7060189 0
-47.0003773 54.6590458 0
-47.0550129 54.6120181 0
-47.1096013 54.5649358 0
-47.1641427 54.517799 0
-47.2186369 54.4706076 0
-47.2730839 54.4233617 0
-47.3274836 54.3760614 0
-47.381836 54.3287067 0
-47.436141 54.2812978 0
-47.4903986 54.2338345 0
-47.5446087 54.186317 0
-47.5987712 54.1387453 0
-47.6528861 54.0911194 0
-47.7069534 54.0434395 0
-47.760973 53.9957056 0
-47.8149448 53.9479176 0
-47.8688688 53.9000757 0
-47.922745 53.8521799 0
-47.9765732 53.8042302 0
-48.0303534 53.7562267 0
-48.0840856 53.7081695 0
-48.1377697 53.6600586 0
-48.1914057 53.611894 0
-48.2449935 53.5636758 0
-48.298533 53.515404 0
-48.3520243 53.4670787 0
-48.4054672 53.4187 0
-48.4588617 53.3702678 0
-48.5122077 53.3217823 0
-48.5655052 53.2732434 0
-48.6187542 53.2246513 0
-48.6719545 53.1760059 0
-48.7251062 53.1273074 0
-48.7782091 53.0785557 0
-48.8312633 53.029751 0
-48.8842686 52.9808932 0
-48.937225 52.9319825 0
-48.9901325 52.8830188 0
-49.042991 52.8340022 0
-49.0958005 52.7849328 0
-49.1485609 52.7358106 0
-49.2012721 52.6866357 0
-49.2539341 52.6374081 0
-49.3065469 52.5881279 0
-49.3591104 52.538795 0
-49.4116245 52.4894097 0
-49.4640892 52.4399718 0
-49.5165044 52.3904815 0
-49.5688701 52.3409388 0
-49.6211863 52.2913438 0
-49.6734528 52.2416965 0
-49.7256696 52.1919969 0
-49.7778368 52.1422451 0
-49.8299541 52.0924412 0
-49.8820216 52.0425852 0
-49.9340393 51.9926772 0
-49.986007 51.9427172 0
-50.0379247 51.8927052 0
-50.0897924 51.8426413 0
-50.14161 51.7925256 0
-50.1933774 51.7423581 0
-50.2450947 51.6921389 0
-50.2967617 51.641868 0
-50.3483784 51.5915454 0
-50.3999447 51.5411712 0
-50.4514607 51.4907455 0
-50.5029262 51.4402683 0
-50.5543412 51.3897397 0
-50.6057057 51.3391597 0
-50.6570195 51.2885283 0
-50.7082827 51.2378456 0
-50.7594952 51.1871117 0
-50.8106569 51.1363267 0
-50.8617678 51.0854904 0
-50.9128279 51.0346031 0
-50.963837 50.9836648 0
-51.0147952 50.9326755 0
-51.0657024 50.8816352 0
-51.1165584 50.8305441 0
-51.1673634 50.7794021 0
-51.2181172 50.7282094 0
-51.2688198 50.6769659 0
-51.3194712 50.6256718 0
-51.3700712 50.574327 0
-51.4206198 50.5229316 0
-51.471117 50.4714858 0
-51.5215627 50.4199894 0
-51.571957 50.3684427 0
-51.6222996 50.3168455 0
-51.6725906 50.2651981 0
-51.72283 50.2135004 0
-51.7730176 50.1617524 0
-51.8231535 50.1099543 0
-51.8732375 50.0581061 0
-51.9232697 50.0062079 0
-51.9732499 49.9542596 0
-52.0231782 49.9022614 0
-52.0730544 49.8502133 0
-52.1228786 49.7981153 0
-52.1726506 49.7459675 0
-52.2223705 49.69377 0
-52.2720382 49.6415228 0
-52.3216535 49.589226 0
-52.3712166 49.5368795 0
-52.4207273 49.4844836 0
-52.4701855 49.4320381 0
-52.5195913 49.3795432 0
-52.5689446 49.3269989 0
-52.6182453 49.2744053 0
-52.6674934 49.2217625 0
-52.7166888 49.1690704 0
-52.7658315 49.1163291 0
-52.8149215 49.0635387 0
-52.8639586 49.0106993 0
-52.9129429 48.9578108 0
-52.9618742 48.9048734 0
-53.0107526 48.8518871 0
-53.059578 48.7988519 0
-53.1083503 48.745768 0
-53.1570695 48.6926352 0
-53.2057355 48.6394538 0
-53.2543484 48.5862238 0
-53.302908 48.5329452 0
-53.3514142 48.479618 0
-53.3998672 48.4262423 0
-53.4482667 48.3728183 0
-53.4966128 48.3193458 0
-53.5449054 48.2658251 0
-53.5931444 48.212256 0
-53.6413299 48.1586388 0
-53.6894617 48.1049734 0
-53.7375398 48.0512599 0
-53.7855642 47.9974983 0
-53.8335348 47.9436888 0
-53.8814516 47.8898313 0
-53.9293144 47.8359259 0
-53.9771234 47.7819727 0
-54.0248784 47.7279717 0
-54.0725793 47.6739229 0
-54.1202262 47.6198265 0
-54.167819 47.5656825 0
-54.2153575 47.5114909 0
-54.2628419 47.4572518 0
-54.310272 47.4029652 0
-54.3576478 47.3486313 0
-54.4049693 47.29425 0
-54.4522363 47.2398213 0
-54.4994489 47.1853455 0
-54.546607 47.1308225 0
-54.5937105 47.0762523 0
-54.6407595 47.0216351 0
-54.6877538 46.9669708 0
-54.7346934 46.9122596 0
-54.7815783 46.8575014 0
-54.8284084 46.8026964 0
-54.8751837 46.7478446 0
-54.9219041 46.6929461 0
-54.9685695 46.6380008 0
-55.0151801 46.583009 0
-55.0617356 46.5279705 0
-55.108236 46.4728855 0
-55.1546813 46.4177541 0
-55.2010715 46.3625762 0
-55.2474064 46.3073519 0
-55.2936862 46.2520814 0
-55.3399106 46.1967646 0
-55.3860797 46.1414016 0
-55.4321934 46.0859924 0
-55.4782516 46.0305372 0
-55.5242544 45.9750359 0
-55.5702017 45.9194887 0
-55.6160934 45.8638956 0
-55.6619295 45.8082565 0
-55.7077099 45.7525717 0
-55.7534346 45.6968411 0
-55.7991036 45.6410649 0
-55.8447167 45.585243 0
-55.890274 45.5293755 0
-55.9357755 45.4734624 0
-55.9812209 45.4175039 0
-56.0266105 45.3615 0
-56.0719439 45.3054507 0
-56.1172213 45.2493561 0
-56.1624426 45.1932163 0
-56.2076078 45.1370313 0
-56.2527167 45.0808011 0
-56.2977693 45.0245259 0
-56.3427657 44.9682056 0
-56.3877057 44.9118403 0
-56.4325894 44.8554302 0
-56.4774166 44.7989752 0
-56.5221873 44.7424754 0
-56.5669015 44.6859308 0
-56.6115592 44.6293416 0
-56.6561602 44.5727077 0
-56.7007046 44.5160293 0
-56.7451922 44.4593063 0
-56.7896232 44.4025389 0
-56.8339973 44.3457271 0
-56.8783146 44.2888709 0
-56.922575 44.2319705 0
-56.9667785 44.1750258 0
-57.0109251 44.118037 0
-57.0550146 44.061004 0
-57.0990471 44.003927 0
-57.1430224 43.9468059 0
-57.1869406 43.8896409 0
-57.2308017 43.832432 0
-57.2746055 43.7751793 0
-57.318352 43.7178829 0
-57.3620413 43.6605427 0
-57.4056731 43.6031588 0
-57.4492476 43.5457313 0
-57.4927646 43.4882603 0
-57.5362241 43.4307458 0
-57.579626 43.3731879 0
-57.6229704 43.3155866 0
-57.6662572 43.257942 0
-57.7094863 43.2002541 0
-57.7526577 43.142523 0
-57.7957713 43.0847488 0
-57.8388272 43.0269315 0
-57.8818252 42.9690712 0
-57.9247653 42.9111679 0
-57.9676475 42.8532216 0
-58.0104717 42.7952326 0
-58.0532379 42.7372007 0
-58.0959461 42.6791261 0
-58.1385962 42.6210089 0
-58.1811881 42.562849 0
-58.2237219 42.5046465 0
-58.2661974 42.4464015 0
-58.3086147 42.3881141 0
-58.3509736 42.3297843 0
-58.3932742 42.2714122 0
-58.4355164 42.2129978 0
-58.4777002 42.1545412 0
-58.5198255 42.0960424 0
-58.5618923 42.0375015 0
-58.6039005 41.9789186 0
-58.6458501 41.9202938 0
-58.687741 41.861627 0
-58.7295733 41.8029183 0
-58.7713469 41.7441678 0
-58.8130616 41.6853756 0
-58.8547176 41.6265417 0
-58.8963147 41.5676662 0
-58.9378529 41.5087491 0
-58.9793322 41.4497905 0
-59.0207525 41.3907905 0
-59.0621138 41.331749 0
-59.103416 41.2726663 0
-59.1446591 41.2135422 0
-59.185843 41.154377 0
-59.2269678 41.0951706 0
-59.2680334 41.0359231 0
-59.3090397 40.9766345 0
-59.3499866 40.917305 0
-59.3908743 40.8579346 0
-59.4317025 40.7985233 0
-59.4724713 40.7390712 0
-59.5131806 40.6795783 0
-59.5538304 40.6200448 0
-59.5944207 40.5604707 0
-59.6349514 40.500856 0
-59.6754224 40.4412008 0
-59.7158337 40.3815052 0
-59.7561854 40.3217692 0
-59.7964773 40.2619928 0
-59.8367094 40.2021762 0
-59.8768816 40.1423194 0
-59.916994 40.0824225 0
-59.9570464 40.0224855 0
-59.9970389 39.9625084 0
-60.0369714 39.9024914 0
-60.0768439 39.8424345 0
-60.1166563 39.7823377 0
-60.1564086 39.7222012 0
-60.1961007 39.6620249 0
-60.2357326 39.601809 0
-60.2753043 39.5415535 0
-60.3148157 39.4812584 0
-60.3542668 39.4209239 0
-60.3936575 39.3605499 0
-60.4329879 39.3001366 0
-60.4722578 39.239684 0
-60.5114672 39.1791921 0
-60.5506162 39.1186611 0
-60.5897045 39.0580909 0
-60.6287323 38.9974817 0
-60.6676995 38.9368334 0
-60.706606 38.8761463 0
-60.7454518 38.8154203 0
-60.7842368 38.7546554 0
-60.8229611 38.6938518 0
-60.8616245 38.6330095 0
-60.9002271 38.5721286 0
-60.9387688 38.5112091 0
-60.9772495 38.4502511 0
-61.0156692 38.3892546 0
-61.054028 38.3282197 0
-61.0923257 38.2671466 0
-61.1305623 38.2060351 0
-61.1687377 38.1448854 0
-61.206852 38.0836976 0
-61.2449051 38.0224718 0
-61.282897 37.9612079 0
-61.3208275 37.899906 0
-61.3586968 37.8385662 0
-61.3965046 37.7771886 0
-61.4342511 37.7157732 0
-61.4719362 37.6543201 0
-61.5095597 37.5928294 0
-61.5471218 37.531301 0
-61.5846223 37.4697352 0
-61.6220613 37.4081318 0
-61.6594386 37.3464911 0
-61.6967542 37.284813 0
-61.7340082 37.2230976 0
-61.7712004 37.161345 0
-61.8083309 37.0995552 0
-61.8453995 37.0377283 0
-61.8824063 36.9758644 0
-61.9193512 36.9139635 0
-61.9562342 36.8520257 0
-61.9930553 36.7900511 0
-62.0298143 36.7280396 0
-62.0665113 36.6659915 0
-62.1031463 36.6039066 0
-62.1397191 36.5417852 0
-62.1762299 36.4796272 0
-62.2126784 36.4174328 0
-62.2490647 36.3552019 0
-62.2853888 36.2929347 0
-62.3216506 36.2306311 0
-62.35785 36.1682914 0
-62.3939871 36.1059154 0
-62.4300618 36.0435034 0
-62.4660741 35.9810553 0
-62.5020239 35.9185713 0
-62.5379113 35.8560513 0
-62.573736 35.7934955 0
-62.6094982 35.7309039 0
-62.6451978 35.6682765 0
-62.6808348 35.6056135 0
-62.7164091 35.5429149 0
-62.7519206 35.4801807 0
-62.7873694 35.417411 0
-62.8227554 35.354606 0
-62.8580786 35.2917656 0
-62.8933389 35.2288898 0
-62.9285364 35.1659789 0
-62.9636709 35.1030328 0
-62.9987424 35.0400516 0
-63.033751 34.9770353 0
-63.0686965 34.9139841 0
-63.1035789 34.850898 0
-63.1383983 34.787777 0
-63.1731545 34.7246212 0
-63.2078475 34.6614307 0
-63.2424773 34.5982055 0
-63.2770439 34.5349457 0
-63.3115472 34.4716514 0
-63.3459872 34.4083227 0
-63.3803638 34.3449595 0
-63.4146771 34.281562 0
-63.4489269 34.2181302 0
-63.4831133 34.1546641 0
-63.5172363 34.0911639 0
-63.5512957 34.0276297 0
-63.5852915 33.9640614 0
-63.6192238 33.9004591 0
-63.6530924 33.836823 0
-63.6868974 33.773153 0
-63.7206387 33.7094492 0
-63.7543163 33.6457117 0
-63.7879301 33.5819406 0
-63.8214802 33.5181359 0
-63.8549664 33.4542976 0
-63.8883887 33.3904259 0
-63.9217472 33.3265209 0
-63.9550418 33.2625825 0
-63.9882724 33.1986108 0
-64.021439 33.1346059 0
-64.0545416 33.070568 0
-64.0875801 33.0064969 0
-64.1205546 32.9423928 0
-64.1534649 32.8782558 0
-64.1863111 32.8140859 0
-64.219093 32.7498832 0
-64.2518108 32.6856477 0
-64.2844643 32.6213796 0
-64.3170536 32.5570788 0
-64.3495785 32.4927455 0
-64.382039 32.4283797 0
-64.4144352 32.3639815 0
-64.446767 32.2995508 0
-64.4790343 32.2350879 0
-64.5112372 32.1705928 0
-64.5433755 32.1060655 0
-64.5754493 32.0415061 0
-64.6074585 31.9769146 0
-64.6394031 31.9122912 0
-64.6712831 31.8476358 0
-64.7030984 31.7829486 0
-64.734849 31.7182297 0
-64.7665348 31.653479 0
-64.7981559 31.5886966 0
-64.8297122 31.5238827 0
-64.8612037 31.4590372 0
-64.8926303 31.3941603 0
-64.923992 31.329252 0
-64.9552888 31.2643123 0
-64.9865206 31.1993414 0
-65.0176874 31.1343393 0
-65.0487892 31.0693061 0
-65.079826 31.0042417 0
-65.1107977 30.9391464 0
-65.1417043 30.8740202 0
-65.1725458 30.808863 0
-65.203322 30.7436751 0
-65.2340331 30.6784564 0
-65.2646789 30.6132071 0
-65.2952595 30.5479271 0
-65.3257748 30.4826166 0
-65.3562247 30.4172755 0
-65.3866093 30.3519041 0
-65.4169285 30.2865024 0
-65.4471823 30.2210703 0
-65.4773706 30.155608 0
-65.5074935 30.0901156 0
-65.5375509 30.024593 0
-65.5675427 29.9590405 0
-65.5974689 29.893458 0
-65.6273296 29.8278456 0
-65.6571246 29.7622033 0
-65.686854 29.6965313 0
-65.7165177 29.6308297 0
-65.7461156 29.5650983 0
-65.7756479 29.4993374 0
-65.8051143 29.4335471 0
-65.8345149 29.3677272 0
-65.8638497 29.3018781 0
-65.8931187 29.2359996 0
-65.9223217 29.1700918 0
-65.9514589 29.1041549 0
-65.98053 29.0381889 0
-66.0095352 28.9721939 0
-66.0384744 28.9061699 0
-66.0673476 28.840117 0
-66.0961546 28.7740352 0
-66.1248956 28.7079247 0
-66.1535705 28.6417855 0
-66.1821792 28.5756176 0
-66.2107217 28.5094211 0
-66.239198 28.4431962 0
-66.2676081 28.3769427 0
-66.2959519 28.310661 0
-66.3242294 28.2443509 0
-66.3524406 28.1780125 0
-66.3805854 28.111646 0
-66.4086639 28.0452514 0
-66.4366759 27.9788287 0
-66.4646215 27.912378 0
-66.4925007 27.8458995 0
-66.5203133 27.7793931 0
-66.5480594 27.7128589 0
-66.575739 27.646297 0
-66.603352 27.5797074 0
-66.6308984 27.5130903 0
-66.6583782 27.4464456 0
-66.6857913 27.3797735 0
-66.7131377 27.3130741 0
-66.7404174 27.2463473 0
-66.7676304 27.1795933 0
-66.7947766 27.1128121 0
-66.821856 27.0460037 0
-66.8488686 26.9791684 0
-66.8758144 26.912306 0
-66.9026932 26.8454168 0
-66.9295052 26.7785007 0
-66.9562502 26.7115578 0
-66.9829283 26.6445882 0
-67.0095394 26.5775919 0
-67.0360835 26.5105691 0
-67.0625605 26.4435198 0
-67.0889705 26.376444 0
-67.1153134 26.3093419 0
-67.1415892 26.2422134 0
-67.1677978 26.1750587 0
-67.1939393 26.1078778 0
-67.2200136 26.0406709 0
-67.2460206 25.9734378 0
-67.2719604 25.9061788 0
-67.297833 25.8388939 0
-67.3236382 25.7715832 0
-67.3493761 25.7042467 0
-67.3750467 25.6368845 0
-67.4006499 25.5694966 0
-67.4261857 25.5020832 0
-67.451654 25.4346443 0
-67.477055 25.3671799 0
-67.5023884 25.2996902 0
-67.5276543 25.2321752 0
-67.5528527 25.1646349 0
-67.5779836 25.0970695 0
-67.6030469 25.029479 0
-67.6280425 24.9618634 0
-67.6529706 24.8942229 0
-67.677831 24.8265575 0
-67.7026237 24.7588672 0
-67.7273487 24.6911523 0
-67.752006 24.6234126 0
-67.7765955 24.5556483 0
-67.8011173 24.4878594 0
-67.8255712 24.4200461 0
-67.8499574 24.3522083 0
-67.8742756 24.2843462 0
-67.898526 24.2164598 0
-67.9227085 24.1485491 0
-67.9468231 24.0806144 0
-67.9708698 24.0126555 0
-67.9948484 23.9446726 0
-68.0187591 23.8766658 0
-68.0426018 23.8086352 0
-68.0663764 23.7405807 0
-68.0900829 23.6725024 0
-68.1137214 23.6044005 0
-68.1372917 23.536275 0
-68.1607939 23.468126 0
-68.1842279 23.3999534 0
-68.2075938 23.3317575 0
-68.2308915 23.2635383 0
-68.2541209 23.1952958 0
-68.277282 23.1270301 0
-68.3003749 23.0587412 0
-68.3233995 22.9904293 0
-68.3463558 22.9220944 0
-68.3692437 22.8537366 0
-68.3920632 22.785356 0
-68.4148144 22.7169525 0
-68.4374971 22.6485264 0
-68.4601114 22.5800776 0
-68.4826573 22.5116062 0
-68.5051346 22.4431123 0
-68.5275435 22.3745959 0
-68.5498838 22.3060572 0
-68.5721556 22.2374962 0
-68.5943588 22.1689129 0
-68.6164934 22.1003075 0
-68.6385594 22.03168 0
-68.6605568 21.9630304 0
-68.6824855 21.8943589 0
-68.7043455 21.8256654 0
-68.7261368 21.7569502 0
-68.7478594 21.6882132 0
-68.7695132 21.6194545 0
-68.7910983 21.5506742 0
-68.8126146 21.4818723 0
-68.834062 21.413049 0
-68.8554407 21.3442042 0
-68.8767504 21.2753381 0
-68.8979913 21.2064507 0
-68.9191633 21.1375422 0
-68.9402664 21.0686124 0
-68.9613005 20.9996617 0
-68.9822657 20.9306899 0
-69.0031619 20.8616971 0
-69.0239891 20.7926836 0
-69.0447473 20.7236492 0
-69.0654364 20.6545941 0
-69.0860565 20.5855183 0
-69.1066074 20.516422 0
-69.1270893 20.4473051 0
-69.147502 20.3781678 0
-69.1678456 20.3090102 0
-69.18812 20.2398322 0
-69.2083253 20.1706339 0
-69.2284613 20.1014155 0
-69.2485281 20.032177 0
-69.2685256 19.9629185 0
-69.2884539 19.89364 0
-69.3083129 19.8243416 0
-69.3281026 19.7550234 0
-69.347823 19.6856854 0
-69.367474 19.6163278 0
-69.3870556 19.5469505 0
-69.4065679 19.4775537 0
-69.4260107 19.4081374 0
-69.4453841 19.3387017 0
-69.4646881 19.2692467 0
-69.4839226 19.1997724 0
-69.5030876 19.1302788 0
-69.5221832 19.0607662 0
-69.5412092 18.9912345 0
-69.5601656 18.9216838 0
-69.5790525 18.8521142 0
-69.5978699 18.7825257 0
-69.6166176 18.7129185 0
-69.6352957 18.6432925 0
-69.6539042 18.5736479 0
-69.672443 18.5039847 0
-69.6909121 18.434303 0
-69.7093116 18.3646029 0
-69.7276413 18.2948844 0
-69.7459013 18.2251477 0
-69.7640916 18.1553927 0
-69.7822121 18.0856195 0
-69.8002628 18.0158283 0
-69.8182438 17.946019 0
-69.8361549 17.8761918 0
-69.8539961 17.8063467 0
-69.8717676 17.7364838 0
-69.8894691 17.6666032 0
-69.9071008 17.5967049 0
-69.9246625 17.526789 0
-69.9421543 17.4568556 0
-69.9595762 17.3869047 0
-69.9769281 17.3169365 0
-69.9942101 17.2469509 0
-70.011422 17.1769481 0
-70.028564 17.1069281 0
-70.0456359 17.036891 0
-70.0626378 16.9668368 0
-70.0795696 16.8967657 0
-70.0964313 16.8266777 0
-70.1132229 16.7565729 0
-70.1299444 16.6864513 0
-70.1465958 16.616313 0
-70.163177 16.5461581 0
-70.1796881 16.4759867 0
-70.196129 16.4057988 0
-70.2124997 16.3355945 0
-70.2288002 16.2653738 0
-70.2450304 16.1951369 0
-70.2611905 16.1248838 0
-70.2772802 16.0546145 0
-70.2932997 15.9843292 0
-70.3092489 15.914028 0
-70.3251277 15.8437108 0
-70.3409363 15.7733777 0
-70.3566745 15.7030289 0
-70.3723423 15.6326644 0
-70.3879398 15.5622842 0
-70.4034669 15.4918885 0
-70.4189236 15.4214773 0
-70.4343098 15.3510507 0
-70.4496257 15.2806087 0
-70.4648711 15.2101515 0
-70.480046 15.139679 0
-70.4951504 15.0691914 0
-70.5101844 14.9986887 0
-70.5251478 14.9281711 0
-70.5400407 14.8576385 0
-70.5548631 14.787091 0
-70.5696149 14.7165288 0
-70.5842961 14.6459518 0
-70.5989068 14.5753602 0
-70.6134468 14.504754 0
-70.6279163 14.4341333 0
-70.6423151 14.3634982 0
-70.6566433 14.2928487 0
-70.6709008 14.2221849 0
-70.6850876 14.1515069 0
-70.6992038 14.0808148 0
-70.7132492 14.0101086 0
-70.727224 13.9393883 0
-70.741128 13.8686541 0
-70.7549613 13.7979061 0
-70.7687238 13.7271442 0
-70.7824156 13.6563687 0
-70.7960366 13.5855794 0
-70.8095867 13.5147766 0
-70.8230661 13.4439603 0
-70.8364747 13.3731305 0
-70.8498124 13.3022874 0
-70.8630792 13.2314309 0
-70.8762752 13.1605612 0
-70.8894003 13.0896784 0
-70.9024546 13.0187824 0
-70.9154379 12.9478735 0
-70.9283503 12.8769516 0
-70.9411918 12.8060168 0
-70.9539623 12.7350692 0
-70.9666619 12.6641089 0
-70.9792906 12.5931359 0
-70.9918482 12.5221504 0
-71.0043349 12.4511523 0
-71.0167505 12.3801417 0
-71.0290951 12.3091188 0
-71.0413687 12.2380835 0
-71.0535713 12.1670361 0
-71.0657028 12.0959764 0
